TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,is_large_transaction,log_transaction_amount,transaction_hour,transaction_day_of_week,odd_hour_transaction,user_transaction_count,user_avg_transaction_amount,deviation_from_user_avg,user_primary_location,is_unusual_location
TX000118,AC00498,56.98,2024-01-01 16:34:00,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,43,Engineer,122,2,5688.37,04/11/2024 08:07,0,4.06009812349351,16,0,0,8,381.3775,-324.3975,Atlanta,1
TX000119,AC00085,407.65,2023-07-07 16:11:00,Debit,Boston,D000544,98.255.160.110,M041,Online,26,Engineer,62,1,8346.64,04/11/2024 08:06,0,6.0128590439621385,16,4,0,6,282.61833333333334,125.03166666666664,Boston,0
TX000120,AC00092,115.83,2023-05-22 17:09:00,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,6481.04,04/11/2024 08:10,0,4.760719886729057,17,0,0,8,289.7,-173.87,Denver,1
TX000121,AC00295,53.57,2023-08-16 16:17:00,Debit,Houston,D000489,45.64.74.86,M025,ATM,69,Retired,121,1,1651.33,04/11/2024 08:08,0,3.9994842811981406,16,2,0,6,249.90166666666667,-196.33166666666668,Albuquerque,1
TX000122,AC00358,63.34,2023-11-17 16:02:00,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,11174.94,04/11/2024 08:10,0,4.16418152181088,16,4,0,5,277.238,-213.898,Boston,1
TX000123,AC00311,317.87,2023-05-22 17:29:00,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,145.5,04/11/2024 08:11,0,5.7647834962136,17,0,0,6,291.2816666666667,26.58833333333331,Albuquerque,1
TX000124,AC00066,331.65,2023-08-25 17:26:00,Debit,Portland,D000037,26.240.219.199,M006,Online,41,Engineer,61,1,4172.57,04/11/2024 08:11,0,5.807090886187897,17,4,0,4,215.76749999999998,115.8825,Atlanta,1
TX000125,AC00340,5.04,2023-11-27 16:38:00,Debit,Washington,D000021,63.67.150.226,M001,ATM,56,Retired,41,1,5558.36,04/11/2024 08:10,0,1.7984040119467237,16,0,0,2,218.835,-213.79500000000002,Colorado Springs,1
TX000126,AC00284,214.54,2023-08-04 17:46:00,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,11151.53,04/11/2024 08:11,0,5.373146507168686,17,4,0,8,441.66875,-227.12875,Oklahoma City,1
TX000127,AC00208,598.81,2023-09-04 16:48:00,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,1415.52,04/11/2024 08:10,0,6.396612938400003,16,0,0,3,409.93,188.87999999999994,Jacksonville,1
TX000128,AC00176,841.28,2023-08-09 17:34:00,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64,04/11/2024 08:09,1,6.73611250053033,17,2,0,8,294.71,546.5699999999999,Atlanta,1
TX000129,AC00053,38.15,2023-09-07 16:07:00,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68,04/11/2024 08:07,0,3.667400422436812,16,3,0,7,100.47285714285715,-62.32285714285715,Nashville,1
TX000130,AC00320,1036.66,2023-07-11 16:39:00,Debit,San Antonio,D000015,53.218.177.171,M062,Branch,58,Doctor,144,1,5541.57,04/11/2024 08:09,1,6.944723457082125,16,1,0,5,335.65200000000004,701.008,Charlotte,1
TX000131,AC00382,124.72,2023-07-03 17:14:00,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,6309.8,04/11/2024 08:07,0,4.834057211929367,17,0,0,5,179.89600000000002,-55.176000000000016,Austin,1
TX000132,AC00384,302.45,2023-09-25 17:13:00,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,5133.61,04/11/2024 08:11,0,5.7152168522818645,17,0,0,7,366.03285714285715,-63.582857142857165,Houston,1
TX000133,AC00203,208.04,2023-11-20 17:10:00,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,9344.98,04/11/2024 08:08,0,5.342525621212357,17,0,0,6,456.87999999999994,-248.83999999999995,Houston,1
TX000134,AC00498,5.77,2023-11-17 17:27:00,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97,04/11/2024 08:10,0,1.9125010869241836,17,4,0,8,381.3775,-375.6075,Atlanta,1
TX000135,AC00349,381.33,2023-08-21 16:46:00,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35,04/11/2024 08:09,0,5.94628411002744,16,0,0,6,173.015,208.315,Albuquerque,0
TX000136,AC00177,16.16,2023-10-16 16:59:00,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,50,Doctor,124,1,14401.17,04/11/2024 08:11,0,2.8425810940598164,16,0,0,9,328.1222222222222,-311.9622222222222,Atlanta,1
TX000137,AC00284,486.08,2023-06-20 17:21:00,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,04/11/2024 08:07,0,6.188428380638807,17,1,0,8,441.66875,44.411249999999995,Oklahoma City,0
TX000138,AC00272,336.39,2023-01-16 16:53:00,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,04/11/2024 08:09,0,5.82123953126126,16,0,0,6,322.12833333333333,14.261666666666656,San Antonio,0
TX000139,AC00405,997.43,2023-11-22 16:07:00,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,04/11/2024 08:08,1,6.906184045240652,16,2,0,6,427.675,569.7549999999999,Columbus,1
TX000140,AC00385,234.57,2023-09-01 16:09:00,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,04/11/2024 08:08,0,5.462008109204515,16,4,0,6,451.60999999999996,-217.03999999999996,Chicago,0
TX000141,AC00403,6.0,2023-10-23 18:38:00,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,04/11/2024 08:09,0,1.9459101490553132,18,0,0,8,122.57124999999999,-116.57124999999999,Atlanta,1
TX000142,AC00114,1049.92,2023-10-23 16:50:00,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,04/11/2024 08:10,1,6.957421249996957,16,0,0,7,317.3228571428572,732.5971428571429,Atlanta,1
TX000143,AC00163,227.14,2023-07-03 17:42:00,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,341.94,04/11/2024 08:11,0,5.429959475599752,17,0,0,2,307.955,-80.815,Charlotte,0
TX000144,AC00108,233.74,2023-10-24 16:41:00,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,04/11/2024 08:11,0,5.458478518671978,16,1,0,5,336.364,-102.62399999999997,Austin,1
TX000145,AC00397,113.02,2023-09-25 16:54:00,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,04/11/2024 08:07,0,4.736373871603436,16,0,0,7,264.8457142857143,-151.8257142857143,Austin,1
TX000146,AC00434,45.85,2023-02-16 17:57:00,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,04/11/2024 08:07,0,3.846951008684431,17,3,0,7,257.0142857142857,-211.16428571428568,Los Angeles,0
TX000147,AC00385,973.39,2023-08-30 17:23:00,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,04/11/2024 08:11,1,6.881811634177191,17,2,0,6,451.60999999999996,521.78,Chicago,1
TX000149,AC00333,415.5,2023-07-28 16:29:00,Debit,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66,04/11/2024 08:10,0,6.031886461606898,16,4,0,2,267.305,148.195,Detroit,1
TX000150,AC00279,265.76,2023-02-06 17:48:00,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,04/11/2024 08:12,0,5.586349377764106,17,0,0,8,263.39875,2.361249999999984,Austin,1
TX000151,AC00072,69.4,2023-07-24 18:08:00,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,04/11/2024 08:09,0,4.254193263163997,18,0,0,4,322.255,-252.855,Boston,1
TX000152,AC00242,332.93,2023-11-20 16:29:00,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,04/11/2024 08:08,0,5.810931390173244,16,0,0,9,145.5211111111111,187.4088888888889,Albuquerque,0
TX000153,AC00303,267.9,2023-10-09 16:52:00,Debit,San Antonio,D000605,216.32.4.105,M078,Online,20,Student,160,1,596.16,04/11/2024 08:08,0,5.5943395632748185,16,0,0,5,295.29200000000003,-27.392000000000053,Baltimore,1
TX000154,AC00442,496.03,2023-11-03 16:45:00,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,04/11/2024 08:09,0,6.208650386447944,16,4,0,9,186.5911111111111,309.43888888888887,Houston,1
TX000155,AC00087,376.26,2023-02-15 16:41:00,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,04/11/2024 08:09,0,5.932934604917579,16,2,0,9,204.7188888888889,171.5411111111111,Miami,1
TX000156,AC00174,83.02,2023-09-04 17:59:00,Credit,Seattle,D000226,34.92.221.183,M058,Online,36,Engineer,171,1,9009.56,04/11/2024 08:11,0,4.431054865741236,17,0,0,3,115.69666666666666,-32.67666666666666,Boston,1
TX000157,AC00421,93.26,2023-07-27 16:22:00,Credit,New York,D000436,182.225.2.156,M092,Online,20,Student,72,1,1152.2,04/11/2024 08:12,0,4.546056921495585,16,3,0,3,221.37333333333333,-128.11333333333334,San Antonio,1
TX000158,AC00111,803.37,2023-04-17 16:08:00,Credit,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37,04/11/2024 08:08,0,6.690059362324856,16,0,0,6,263.12166666666667,540.2483333333333,Houston,1
TX000159,AC00275,35.76,2023-09-19 17:38:00,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,04/11/2024 08:11,0,3.6044102974874863,17,1,0,9,217.7555555555556,-181.9955555555556,Boston,1
TX000160,AC00492,28.53,2023-05-31 16:37:00,Debit,Washington,D000310,215.97.143.157,M035,Online,62,Doctor,99,1,8670.53,04/11/2024 08:06,0,3.3854066957558313,16,2,0,5,157.848,-129.318,Charlotte,1
TX000161,AC00380,139.53,2023-10-09 17:20:00,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,04/11/2024 08:07,0,4.9454209891126535,17,0,0,6,196.11166666666668,-56.58166666666668,Louisville,0
TX000162,AC00227,307.57,2023-01-09 16:12:00,Debit,Detroit,D000076,128.16.32.183,M049,Branch,33,Doctor,285,1,5307.74,04/11/2024 08:06,0,5.731948721982551,16,0,0,4,403.71,-96.13999999999999,Detroit,0
TX000163,AC00257,60.65,2023-05-26 18:15:00,Credit,Tucson,D000456,10.144.131.89,M085,Branch,56,Retired,53,1,1047.28,04/11/2024 08:09,0,4.121473229610353,18,4,0,11,310.0018181818182,-249.35181818181817,Charlotte,1
TX000164,AC00062,74.86,2023-08-14 17:43:00,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,04/11/2024 08:07,0,4.3288895362607525,17,0,0,3,229.94000000000003,-155.08000000000004,Charlotte,1
TX000165,AC00383,117.97,2023-11-24 18:51:00,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,04/11/2024 08:09,0,4.778871360488434,18,4,0,4,138.75500000000002,-20.785000000000025,Chicago,1
TX000166,AC00182,231.91,2023-01-31 18:31:00,Debit,Memphis,D000371,161.71.2.223,M044,ATM,34,Engineer,165,1,112.76,04/11/2024 08:12,0,5.450652112851316,18,1,0,8,444.20124999999996,-212.29124999999996,Memphis,0
TX000167,AC00478,126.21,2023-02-14 16:07:00,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,75,Retired,268,1,5669.66,04/11/2024 08:08,0,4.845839264168119,16,1,0,7,435.1857142857143,-308.97571428571433,Baltimore,0
TX000168,AC00332,506.28,2023-05-02 17:03:00,Credit,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,1309.95,04/11/2024 08:09,0,6.2290631193917765,17,1,0,8,294.95125,211.32874999999996,Oklahoma City,1
TX000169,AC00202,304.35,2023-12-04 17:07:00,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,04/11/2024 08:08,0,5.7214586596691435,17,0,0,12,310.1766666666667,-5.826666666666654,Nashville,1
TX000170,AC00331,281.85,2023-05-16 17:26:00,Debit,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,04/11/2024 08:07,0,5.644916721789165,17,1,0,6,378.8316666666667,-96.98166666666668,Albuquerque,1
TX000171,AC00474,777.88,2023-03-20 16:58:00,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,04/11/2024 08:09,0,6.657856990359107,16,0,0,3,375.6566666666667,402.2233333333333,Austin,1
TX000172,AC00268,119.18,2023-08-25 18:01:00,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,04/11/2024 08:07,0,4.788990618905782,18,4,0,3,131.14666666666668,-11.966666666666669,Las Vegas,1
TX000173,AC00247,177.19,2023-05-15 17:25:00,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,04/11/2024 08:06,0,5.182850396739323,17,0,0,7,165.2057142857143,11.984285714285704,Chicago,0
TX000174,AC00298,260.88,2023-05-29 16:50:00,Debit,Denver,D000327,184.59.28.72,M094,Branch,22,Student,36,1,903.05,04/11/2024 08:06,0,5.5678863835728905,16,0,0,7,131.48142857142858,129.39857142857142,Denver,0
TX000175,AC00106,169.47,2023-03-22 16:10:00,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,04/11/2024 08:07,0,5.138559328162834,16,2,0,6,344.03,-174.55999999999997,Chicago,0
TX000176,AC00035,73.23,2023-05-19 16:52:00,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,04/11/2024 08:11,0,4.307168381129456,16,4,0,9,239.0188888888889,-165.7888888888889,New York,1
TX000178,AC00273,792.57,2023-05-22 16:22:00,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,04/11/2024 08:10,0,6.676541752836779,16,0,0,3,319.79,472.78000000000003,Baltimore,0
TX000179,AC00156,237.06,2023-12-18 16:47:00,Debit,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,04/11/2024 08:07,0,5.472522742739733,16,0,0,4,220.785,16.275000000000006,Phoenix,0
TX000180,AC00010,34.17,2023-11-21 16:57:00,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,04/11/2024 08:06,0,3.5601934464858913,16,1,0,7,395.5242857142857,-361.3542857142857,Atlanta,1
TX000181,AC00036,740.25,2023-07-19 17:03:00,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,04/11/2024 08:08,0,6.6083379503119355,17,2,0,5,321.68,418.57,Indianapolis,1
TX000182,AC00149,453.54,2023-04-19 16:36:00,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,04/11/2024 08:12,0,6.119285918545867,16,2,0,5,376.418,77.12200000000001,Albuquerque,0
TX000183,AC00225,300.47,2023-11-13 16:11:00,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,04/11/2024 08:08,0,5.708670508728977,16,0,0,10,233.641,66.82900000000004,Boston,1
TX000184,AC00077,110.93,2023-04-07 16:38:00,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,04/11/2024 08:10,0,4.717873675901176,16,4,0,6,292.72,-181.79000000000002,Indianapolis,1
TX000185,AC00440,201.69,2023-01-03 16:46:00,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,04/11/2024 08:10,0,5.311677718249873,16,1,0,1,201.69,0.0,Las Vegas,0
TX000186,AC00321,399.21,2023-01-30 16:15:00,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,04/11/2024 08:08,0,5.991989409343697,16,0,0,2,229.35999999999999,169.85,Dallas,1
TX000187,AC00099,1041.88,2023-09-06 16:44:00,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,04/11/2024 08:06,1,6.9497413956491965,16,2,0,4,627.745,414.1350000000001,Jacksonville,0
TX000188,AC00258,630.36,2023-03-02 16:11:00,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,04/11/2024 08:12,0,6.4478762228342505,16,3,0,7,228.5142857142857,401.8457142857143,Atlanta,1
TX000189,AC00132,10.94,2023-10-23 17:24:00,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,60,Engineer,245,1,1241.99,04/11/2024 08:11,0,2.479894107964456,17,0,0,4,96.4825,-85.5425,Houston,1
TX000190,AC00113,215.9,2023-01-04 16:02:00,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,04/11/2024 08:10,0,5.379436417832829,16,2,0,4,335.18,-119.28,Los Angeles,0
TX000192,AC00099,226.37,2023-09-18 17:07:00,Credit,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,04/11/2024 08:09,0,5.426578646492048,17,0,0,4,627.745,-401.375,Jacksonville,1
TX000193,AC00265,444.89,2023-09-11 16:27:00,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,04/11/2024 08:11,0,6.100072284828913,16,0,0,8,342.63625,102.25374999999997,Austin,1
TX000194,AC00047,280.57,2023-01-27 17:35:00,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,04/11/2024 08:10,0,5.640381084517819,17,4,0,4,403.05,-122.48000000000002,Virginia Beach,0
TX000195,AC00005,488.54,2023-07-03 17:47:00,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,52,Engineer,132,1,7486.63,04/11/2024 08:07,0,6.193466174668764,17,0,0,9,347.97444444444443,140.5655555555556,Charlotte,1
TX000196,AC00363,3.3,2023-03-27 16:42:00,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,50,Doctor,131,1,11385.37,04/11/2024 08:10,0,1.4586150226995167,16,0,0,11,303.6690909090909,-300.3690909090909,Memphis,1
TX000197,AC00426,199.39,2023-08-21 16:16:00,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,69,Retired,165,1,7264.79,04/11/2024 08:09,0,5.300265467766052,16,0,0,5,238.038,-38.648000000000025,Colorado Springs,0
TX000198,AC00107,20.36,2023-07-24 17:02:00,Debit,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,04/11/2024 08:11,0,3.061520014091994,17,0,0,4,287.58,-267.21999999999997,Denver,1
TX000199,AC00237,113.64,2023-10-24 17:09:00,Debit,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,04/11/2024 08:07,0,4.741796783519916,17,1,0,4,309.91,-196.27000000000004,Detroit,0
TX000200,AC00358,493.11,2023-07-31 16:25:00,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,53,Retired,236,1,7432.99,04/11/2024 08:08,0,6.202758164464956,16,0,0,5,277.238,215.872,Boston,1
TX000201,AC00113,307.41,2023-06-12 17:32:00,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,19,Student,14,1,1057.0,04/11/2024 08:09,0,5.731430066585013,17,0,0,4,335.18,-27.769999999999982,Los Angeles,0
TX000202,AC00010,11.18,2023-11-30 16:52:00,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89,04/11/2024 08:10,0,2.4997952622817508,16,3,0,7,395.5242857142857,-384.3442857142857,Atlanta,0
TX000203,AC00499,313.82,2023-11-15 18:57:00,Debit,Tucson,D000357,179.43.245.131,M097,Branch,59,Engineer,151,1,7261.59,04/11/2024 08:08,0,5.752001046926676,18,2,0,7,331.61285714285714,-17.792857142857144,Atlanta,1
TX000204,AC00380,51.0,2023-01-30 16:00:00,Debit,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,04/11/2024 08:08,0,3.9512437185814275,16,0,0,6,196.11166666666668,-145.11166666666668,Louisville,1
TX000205,AC00452,140.98,2023-05-25 16:34:00,Debit,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,04/11/2024 08:12,0,4.95568620261124,16,3,0,7,195.96,-54.98000000000002,Fresno,1
TX000206,AC00020,288.04,2023-08-24 16:47:00,Debit,Denver,D000582,205.69.66.135,M092,ATM,68,Retired,63,1,1748.02,04/11/2024 08:10,0,5.666565086839385,16,3,0,9,420.89000000000004,-132.85000000000002,Detroit,1
TX000207,AC00181,800.55,2023-05-04 16:21:00,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,31,Engineer,108,1,9660.22,04/11/2024 08:06,0,6.6865473531356825,16,3,0,5,289.46,511.09,Charlotte,1
TX000208,AC00370,485.54,2023-02-06 17:46:00,Debit,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51,04/11/2024 08:11,0,6.187319118184521,17,0,0,7,344.40999999999997,141.13000000000005,Atlanta,1
TX000209,AC00453,521.15,2023-02-17 18:16:00,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,04/11/2024 08:07,0,6.257954902925557,18,4,0,8,253.10750000000002,268.04249999999996,Boston,1
TX000210,AC00339,321.79,2023-08-07 17:30:00,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2,04/11/2024 08:10,0,5.7770019569816125,17,0,0,9,278.74222222222227,43.04777777777775,Charlotte,1
TX000211,AC00249,304.93,2023-02-24 16:23:00,Debit,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,04/11/2024 08:08,0,5.723356317613305,16,4,0,5,120.436,184.494,Atlanta,1
TX000212,AC00479,432.08,2023-07-31 16:04:00,Debit,El Paso,D000073,40.192.99.27,M044,ATM,40,Doctor,145,1,11500.62,04/11/2024 08:11,0,6.0709224684426975,16,0,0,4,342.44,89.63999999999999,El Paso,0
TX000213,AC00301,694.2,2023-12-07 16:20:00,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,61,Retired,72,1,1389.37,04/11/2024 08:07,0,6.5441995739511825,16,3,0,6,396.93333333333334,297.2666666666667,Oklahoma City,1
TX000214,AC00380,116.86,2023-03-20 18:28:00,Debit,Louisville,D000531,184.146.10.88,M088,ATM,55,Engineer,171,1,6706.56,04/11/2024 08:12,0,4.769497479409767,18,0,0,6,196.11166666666668,-79.25166666666668,Louisville,0
TX000215,AC00130,386.81,2023-03-03 18:02:00,Credit,Detroit,D000248,34.169.232.37,M039,Online,57,Doctor,149,1,7175.29,04/11/2024 08:10,0,5.960515528963966,18,4,0,9,318.09222222222223,68.71777777777777,Chicago,1
TX000216,AC00006,74.88,2023-05-24 16:25:00,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,25,Student,202,1,420.67,04/11/2024 08:07,0,4.3291531450668135,16,2,0,4,254.43,-179.55,Atlanta,0
TX000217,AC00096,195.76,2023-05-22 16:17:00,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,04/11/2024 08:09,0,5.281984711927139,16,0,0,3,294.09999999999997,-98.33999999999997,Memphis,1
TX000218,AC00108,134.7,2023-08-21 16:03:00,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,50,Doctor,106,1,8395.85,04/11/2024 08:11,0,4.9104465668408235,16,0,0,5,336.364,-201.664,Austin,1
TX000219,AC00070,890.24,2023-07-07 18:03:00,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,04/11/2024 08:07,1,6.792613751469205,18,4,0,7,249.95428571428573,640.2857142857142,Charlotte,1
TX000220,AC00417,361.27,2023-01-06 17:01:00,Debit,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57,04/11/2024 08:10,0,5.8923897901667415,17,4,0,4,117.38,243.89,Chicago,1
TX000221,AC00391,131.56,2023-10-19 16:42:00,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,04/11/2024 08:07,0,4.887035373118308,16,3,0,3,155.93666666666667,-24.376666666666665,Charlotte,0
TX000222,AC00414,485.51,2023-11-28 16:49:00,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,76,Retired,37,1,3074.45,04/11/2024 08:08,0,6.187257456399393,16,1,0,3,314.07666666666665,171.43333333333334,Houston,1
TX000223,AC00004,547.87,2023-07-10 17:15:00,Debit,Columbus,D000183,188.205.152.176,M064,ATM,64,Retired,131,1,6155.76,04/11/2024 08:10,0,6.307861619298144,17,0,0,9,242.2311111111111,305.6388888888889,Columbus,0
TX000224,AC00047,457.3,2023-06-26 18:25:00,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,28,Engineer,15,1,8318.29,04/11/2024 08:07,0,6.127523991515078,18,0,0,4,403.05,54.25,Virginia Beach,0
TX000225,AC00198,506.24,2023-01-13 16:44:00,Debit,Chicago,D000315,136.104.90.223,M077,ATM,58,Engineer,64,1,230.09,04/11/2024 08:11,0,6.228984264366699,16,4,0,2,533.9100000000001,-27.670000000000073,Chicago,0
